epoca,mse
1787,0.003873
1788,0.003868
1789,0.003863
1790,0.003859
1791,0.003854
1792,0.003850
1793,0.003845
1794,0.003841
1795,0.003836
1796,0.003832
1797,0.003827
1798,0.003823
1799,0.003818
1800,0.003814
1801,0.003809
1802,0.003805
1803,0.003800
1804,0.003796
1805,0.003792
1806,0.003787
1807,0.003783
1808,0.003778
1809,0.003774
1810,0.003769
1811,0.003765
1812,0.003761
1813,0.003756
1814,0.003752
1815,0.003748
1816,0.003743
1817,0.003739
1818,0.003735
1819,0.003731
1820,0.003726
1821,0.003722
1822,0.003718
1823,0.003713
1824,0.003709
1825,0.003705
1826,0.003700
1827,0.003696
1828,0.003692
1829,0.003688
1830,0.003684
1831,0.003679
1832,0.003675
1833,0.003671
1834,0.003667
1835,0.003663
1836,0.003659
1837,0.003654
1838,0.003650
1839,0.003646
1840,0.003642
1841,0.003638
1842,0.003634
1843,0.003630
1844,0.003626
1845,0.003622
1846,0.003618
1847,0.003614
1848,0.003610
1849,0.003605
1850,0.003601
1851,0.003597
1852,0.003593
1853,0.003589
1854,0.003585
1855,0.003581
1856,0.003578
1857,0.003574
1858,0.003570
1859,0.003566
1860,0.003562
1861,0.003558
1862,0.003554
1863,0.003550
1864,0.003546
1865,0.003542
1866,0.003538
1867,0.003534
1868,0.003530
1869,0.003526
